,u,i,ts,label,idx
710,582,13897,19795.0,0.0,4538
711,1547,7434,19808.0,0.0,5252
712,3789,13385,19817.0,0.0,741
713,3789,2925,19822.0,0.0,6161
714,15267,15547,19825.0,0.0,2441
715,15267,14911,19826.0,0.0,6788
716,5361,5361,19833.0,0.0,1755
717,72,11880,19864.0,0.0,438
718,15267,1761,19865.0,0.0,5590
719,1195,9186,19879.0,0.0,6039
720,1986,7335,19884.0,0.0,2969
721,15267,4895,19905.0,0.0,2442
722,3789,12604,19907.0,0.0,741
723,128,5160,19921.0,0.0,5732
724,15267,14481,19933.0,0.0,2442
725,15267,12604,19945.0,0.0,3342
726,3789,2127,19953.0,0.0,4435
727,1449,5416,19956.0,0.0,912
728,10183,7588,19962.0,0.0,6623
729,506,12717,19966.0,0.0,6920
730,10197,10197,19971.0,0.0,6331
731,1449,244,19973.0,0.0,912
732,15267,5256,20011.0,0.0,4752
733,2283,1462,20031.0,0.0,1851
734,1357,1423,20062.0,0.0,4199
735,3789,13831,20066.0,0.0,4435
736,15267,14481,20066.0,0.0,5590
737,1547,3214,20088.0,0.0,5252
738,1195,9186,20094.0,0.0,6040
739,506,4291,20120.0,0.0,6920
740,15267,14481,20125.0,0.0,3342
741,7588,7588,20127.0,0.0,666
742,1692,14952,20130.0,0.0,5467
743,506,13443,20131.0,0.0,6920
744,1692,14952,20136.0,0.0,13
745,582,6422,20148.0,0.0,4538
746,506,5172,20148.0,0.0,6920
747,1449,15387,20154.0,0.0,912
748,6511,9509,20159.0,0.0,783
749,10181,12057,20166.0,0.0,179
750,1619,14952,20182.0,0.0,468
751,506,11844,20183.0,0.0,6920
752,8080,12215,20186.0,0.0,5655
753,12865,6378,20194.0,0.0,1408
754,1986,4729,20200.0,0.0,2968
755,15267,14481,20201.0,0.0,6165
756,1266,6847,20203.0,0.0,4100
757,3789,9161,20205.0,0.0,4435
758,15267,5170,20210.0,0.0,3345
759,15267,62,20213.0,0.0,6165
760,15267,6088,20218.0,0.0,6788
761,3789,8033,20220.0,0.0,4435
762,1986,5013,20222.0,0.0,6060
763,1547,7519,20236.0,0.0,5594
764,12865,12471,20238.0,0.0,1419
765,378,530,20248.0,0.0,3820
766,582,14396,20252.0,0.0,4538
767,378,530,20254.0,0.0,3824
768,5302,1356,20255.0,0.0,7097
769,14952,14952,20257.0,0.0,2897
770,10181,7420,20262.0,0.0,179
771,12865,12471,20272.0,0.0,1408
772,12643,11504,20287.0,0.0,2210
773,3416,3416,20289.0,0.0,1178
774,8080,4301,20305.0,0.0,5655
775,15267,13673,20309.0,0.0,3342
776,1547,12033,20309.0,0.0,5252
777,3789,13673,20316.0,0.0,741
778,15267,3018,20318.0,0.0,6230
779,506,7422,20324.0,0.0,6920
780,11833,14472,20326.0,0.0,3270
781,3789,7021,20331.0,0.0,4435
782,1449,2124,20331.0,0.0,912
783,15267,1413,20337.0,0.0,6230
784,582,6847,20340.0,0.0,4538
785,1986,9186,20342.0,0.0,2171
786,3789,4301,20343.0,0.0,4435
787,15267,14481,20348.0,0.0,6788
788,370,12184,20349.0,0.0,660
789,506,1936,20355.0,0.0,6920
790,2187,4505,20370.0,0.0,5687
791,9501,4895,20380.0,0.0,5957
792,370,7234,20382.0,0.0,660
793,5336,5336,20404.0,0.0,7228
794,506,14861,20427.0,0.0,6920
795,15267,13673,20445.0,0.0,6165
796,3789,3673,20450.0,0.0,4435
797,506,14129,20457.0,0.0,6920
798,10181,12057,20458.0,0.0,478
799,13352,13352,20465.0,0.0,1822
800,506,10802,20478.0,0.0,6920
801,2685,1777,20516.0,0.0,5427
802,3789,3673,20524.0,0.0,6161
803,15267,5256,20532.0,0.0,157
804,14952,14952,20537.0,0.0,4478
805,15267,4895,20543.0,0.0,6165
806,9501,12230,20544.0,0.0,5957
807,370,12480,20544.0,0.0,660
808,12927,14598,20546.0,0.0,1042
809,5302,8768,20553.0,0.0,7098
810,15267,4895,20560.0,0.0,5590
811,9501,8492,20560.0,0.0,5957
812,506,4997,20565.0,0.0,6920
813,256,15041,20566.0,0.0,734
814,1701,14952,20567.0,0.0,6800
815,256,15041,20571.0,0.0,2608
816,41,1981,20587.0,0.0,2804
817,1986,1986,20591.0,0.0,2171
818,5813,12480,20610.0,0.0,2328
819,171,5522,20621.0,0.0,2295
820,8085,14502,20637.0,0.0,6405
821,3789,12409,20638.0,0.0,4435
822,582,14248,20651.0,0.0,4538
823,15267,13673,20652.0,0.0,4752
824,1266,11315,20689.0,0.0,4100
825,15267,5256,20690.0,0.0,6788
826,1449,14134,20692.0,0.0,912
827,12927,13565,20694.0,0.0,1042
828,506,565,20715.0,0.0,6920
829,10618,1703,20728.0,0.0,7194
830,370,10232,20730.0,0.0,660
831,2626,15041,20740.0,0.0,990
832,1547,2903,20740.0,0.0,5252
833,506,2171,20741.0,0.0,6920
834,506,14948,20746.0,0.0,6920
835,2770,3673,20752.0,0.0,2167
836,15267,4895,20759.0,0.0,157
837,1195,9186,20759.0,0.0,7165
838,15251,15232,20762.0,0.0,3888
839,171,134,20764.0,0.0,2295
840,7588,7588,20766.0,0.0,794
841,256,9233,20770.0,0.0,734
842,506,2956,20775.0,0.0,6920
843,11833,12642,20778.0,0.0,3270
844,2283,14369,20784.0,0.0,1851
845,13897,14067,20792.0,0.0,5946
846,10197,10197,20795.0,0.0,3652
847,506,13091,20803.0,0.0,6920
848,13285,13285,20812.0,0.0,6186
849,582,14067,20818.0,0.0,4538
850,1449,9233,20819.0,0.0,912
851,130,11349,20821.0,0.0,6490
852,506,13762,20845.0,0.0,6920
853,582,15500,20846.0,0.0,4538
854,10181,7851,20848.0,0.0,179
855,800,1056,20852.0,0.0,5294
856,10323,12241,20855.0,0.0,401
857,14722,14129,20858.0,0.0,1684
858,1547,6234,20859.0,0.0,5252
859,3789,10844,20859.0,0.0,4435
860,1547,14127,20872.0,0.0,2313
861,11259,9074,20882.0,0.0,2248
862,13838,5214,20887.0,0.0,1731
863,9501,7851,20887.0,0.0,5957
864,12643,12908,20887.0,0.0,2210
865,1547,11466,20894.0,0.0,2986
866,15267,7650,20901.0,0.0,3190
867,506,1987,20903.0,0.0,6920
868,1703,1703,20906.0,0.0,5991
869,5302,4660,20915.0,0.0,7012
870,506,10707,20917.0,0.0,6920
871,5813,9074,20928.0,0.0,2328
872,506,3243,20932.0,0.0,6920
873,506,14400,20933.0,0.0,6920
874,7509,9074,20943.0,0.0,2735
875,13285,13285,20948.0,0.0,7232
876,174,7270,20948.0,0.0,2155
877,9501,9501,20953.0,0.0,6295
878,1547,11466,20954.0,0.0,2313
879,3789,3673,20955.0,0.0,741
880,1703,7922,20962.0,0.0,5991
881,12643,6522,20962.0,0.0,2210
882,5813,1189,20970.0,0.0,2328
883,370,11052,20972.0,0.0,660
884,15267,12908,20972.0,0.0,3345
885,3789,7316,20973.0,0.0,4435
886,14722,14129,20979.0,0.0,4334
887,370,3673,20986.0,0.0,660
888,1056,1703,20993.0,0.0,3102
889,15267,1413,20994.0,0.0,3345
890,506,12003,21000.0,0.0,6920
891,13936,13936,21000.0,0.0,6799
892,2626,13377,21003.0,0.0,990
893,1547,11466,21018.0,0.0,5594
894,3789,15542,21020.0,0.0,4435
895,11259,12529,21023.0,0.0,2248
896,3789,1379,21034.0,0.0,741
897,506,11414,21038.0,0.0,1251
898,1310,6906,21040.0,0.0,5905
899,3789,627,21041.0,0.0,4435
900,3789,6654,21064.0,0.0,741
901,256,9621,21070.0,0.0,734
902,11735,3151,21073.0,0.0,3534
903,506,4706,21073.0,0.0,6920
904,1547,13503,21077.0,0.0,5594
905,15267,14961,21089.0,0.0,6080
906,9501,757,21091.0,0.0,6295
907,506,13680,21096.0,0.0,6920
908,2770,10625,21102.0,0.0,2781
909,370,12180,21137.0,0.0,660
910,1056,1703,21145.0,0.0,7132
911,6547,3672,21151.0,0.0,2082
912,15267,7650,21151.0,0.0,6166
913,506,14697,21153.0,0.0,6920
914,6547,15041,21157.0,0.0,2082
915,3789,12180,21173.0,0.0,4435
916,1310,6211,21178.0,0.0,5905
917,9005,15542,21182.0,0.0,251
918,3789,12180,21184.0,0.0,741
919,1195,9186,21186.0,0.0,695
920,3789,4172,21198.0,0.0,741
921,506,14574,21199.0,0.0,6920
922,3789,12180,21199.0,0.0,6161
923,256,9621,21211.0,0.0,2608
924,15267,7650,21214.0,0.0,3342
925,10181,10201,21215.0,0.0,478
926,1547,6710,21218.0,0.0,5252
927,12927,9908,21218.0,0.0,1042
928,15267,7650,21226.0,0.0,2442
929,9501,2127,21231.0,0.0,6295
930,11735,6839,21248.0,0.0,7237
931,506,13214,21254.0,0.0,6920
932,3789,8625,21257.0,0.0,4435
933,15267,4895,21258.0,0.0,6166
934,1701,14952,21258.0,0.0,5600
935,3789,2127,21259.0,0.0,741
936,506,8306,21261.0,0.0,6920
937,958,9509,21283.0,0.0,178
938,10181,12180,21284.0,0.0,478
939,10181,12180,21286.0,0.0,179
940,99,6390,21293.0,0.0,3141
941,165,2608,21294.0,0.0,6485
942,3889,7606,21296.0,0.0,5246
943,3475,1451,21305.0,0.0,4329
944,5302,10046,21308.0,0.0,7098
945,13285,13285,21310.0,0.0,6644
946,1449,9233,21317.0,0.0,912
947,15267,7650,21319.0,0.0,6229
948,12482,12322,21324.0,0.0,360
949,9501,12091,21335.0,0.0,6295
950,256,9233,21336.0,0.0,734
951,177,1446,21337.0,0.0,5224
952,3789,9969,21346.0,0.0,741
953,506,14345,21350.0,0.0,6920
954,15267,15547,21352.0,0.0,5590
955,8819,8819,21354.0,0.0,5642
956,7478,1262,21361.0,0.0,2632
957,15267,13152,21366.0,0.0,5590
958,15267,9969,21373.0,0.0,3342
959,2528,2528,21376.0,0.0,3294
960,1701,14952,21378.0,0.0,377
961,611,64,21381.0,0.0,7068
962,12045,12045,21393.0,0.0,6345
963,13680,13680,21401.0,0.0,3976
964,1195,1262,21402.0,0.0,695
965,441,4747,21404.0,0.0,5719
966,9501,4895,21404.0,0.0,6295
967,1195,1262,21406.0,0.0,7165
968,15267,4895,21406.0,0.0,6229
969,8226,8226,21411.0,0.0,4062
970,15267,9969,21414.0,0.0,2442
971,8358,6710,21418.0,0.0,1557
972,15267,6387,21418.0,0.0,6230
973,9501,10540,21434.0,0.0,6295
974,701,8256,21440.0,0.0,5631
975,14009,14345,21452.0,0.0,4467
976,6547,2687,21454.0,0.0,2082
977,6547,5482,21454.0,0.0,2082
978,5302,15232,21455.0,0.0,7098
979,611,2346,21463.0,0.0,7068
980,8244,5550,21474.0,0.0,7249
981,3789,9969,21486.0,0.0,4435
982,1449,5566,21487.0,0.0,912
983,15267,15547,21498.0,0.0,6510
984,5688,7922,21501.0,0.0,1607
985,1266,11612,21503.0,0.0,4100
986,506,9919,21504.0,0.0,6920
987,3789,574,21513.0,0.0,4435
988,12643,14345,21516.0,0.0,2210
989,5688,7922,21520.0,0.0,1732
990,1266,6494,21522.0,0.0,4100
991,15267,7650,21525.0,0.0,4752
992,41,6600,21527.0,0.0,2804
993,57,2528,21528.0,0.0,5410
994,1032,1032,21532.0,0.0,3906
995,5688,7922,21534.0,0.0,2068
996,1547,3973,21539.0,0.0,2986
997,3789,11899,21540.0,0.0,4435
998,15267,1936,21549.0,0.0,6080
999,1310,6906,21551.0,0.0,7195
1000,5688,7922,21552.0,0.0,4916
1001,1798,11466,21555.0,0.0,6840
1002,506,12045,21557.0,0.0,6920
1003,3789,12885,21559.0,0.0,4435
1004,7509,5704,21560.0,0.0,2735
1005,10313,5800,21561.0,0.0,6584
1006,1986,9186,21574.0,0.0,2126
1007,1266,3106,21582.0,0.0,4100
1008,13996,9746,21583.0,0.0,1937
1009,506,15031,21584.0,0.0,6920
1010,5302,2257,21590.0,0.0,7097
1011,1547,7139,21594.0,0.0,5252
1012,8519,8519,21596.0,0.0,1585
1013,3789,15466,21601.0,0.0,4435
1014,506,1020,21606.0,0.0,6920
1015,1547,3973,21617.0,0.0,2313
1016,2770,14093,21617.0,0.0,2167
1017,256,9233,21617.0,0.0,734
1018,174,5302,21627.0,0.0,2155
1019,172,1607,21629.0,0.0,807
1020,2631,8845,21639.0,0.0,2541
1021,12482,10028,21640.0,0.0,360
1022,1547,5302,21642.0,0.0,5594
1023,15267,7650,21654.0,0.0,6787
1024,506,12969,21657.0,0.0,6920
1025,5302,2257,21660.0,0.0,7098
1026,15267,8391,21665.0,0.0,6080
1027,7799,14418,21665.0,0.0,3173
1028,2727,377,21665.0,0.0,3385
1029,506,6376,21675.0,0.0,6920
1030,750,8439,21684.0,0.0,2882
1031,3789,10957,21688.0,0.0,4435
1032,9501,4505,21700.0,0.0,6295
1033,15267,7650,21703.0,0.0,3344
1034,1703,1747,21713.0,0.0,510
1035,6387,6387,21726.0,0.0,6440
1036,6547,9774,21728.0,0.0,2082
1037,5813,7556,21737.0,0.0,2328
1038,14403,6906,21741.0,0.0,7107
1039,6547,13827,21752.0,0.0,2082
1040,1750,6199,21760.0,0.0,3046
1041,3789,12524,21764.0,0.0,741
1042,1547,2903,21767.0,0.0,2313
1043,5813,5704,21769.0,0.0,2328
1044,6547,6493,21774.0,0.0,2082
1045,1986,9186,21778.0,0.0,4243
1046,1775,377,21782.0,0.0,4933
1047,9501,11484,21784.0,0.0,6295
1048,1775,377,21793.0,0.0,7298
1049,506,3490,21794.0,0.0,6920
1050,15267,6387,21796.0,0.0,6080
1051,506,7377,21803.0,0.0,6920
1052,2770,11058,21805.0,0.0,2167
1053,13176,6839,21809.0,0.0,1224
1054,6547,1262,21811.0,0.0,2082
1055,3789,11356,21812.0,0.0,4435
1056,1775,377,21813.0,0.0,4934
1057,9501,7374,21825.0,0.0,6295
1058,14790,14790,21826.0,0.0,5081
1059,12085,12085,21834.0,0.0,6342
1060,15267,8913,21842.0,0.0,6080
1061,1775,377,21844.0,0.0,2051
1062,506,12703,21847.0,0.0,6920
1063,1775,377,21850.0,0.0,1564
1064,1986,5794,21852.0,0.0,2126
1065,1775,377,21855.0,0.0,4932
1066,2770,220,21855.0,0.0,7138
1067,8819,8819,21857.0,0.0,6771
1068,12085,12085,21857.0,0.0,7229
1069,1994,4182,21861.0,0.0,1026
1070,1986,9229,21864.0,0.0,2126
1071,1986,9229,21868.0,0.0,2171
1072,6547,14298,21871.0,0.0,2082
1073,13176,6839,21872.0,0.0,2256
1074,15267,10179,21872.0,0.0,6166
1075,1775,377,21877.0,0.0,4930
1076,1775,377,21877.0,0.0,2050
1077,15267,7650,21883.0,0.0,6788
1078,13176,6839,21883.0,0.0,3443
1079,2770,13651,21885.0,0.0,2167
1080,1775,377,21885.0,0.0,3701
1081,10181,13827,21890.0,0.0,179
1082,1032,5493,21895.0,0.0,2157
1083,1775,377,21895.0,0.0,1568
1084,9501,9873,21900.0,0.0,6295
1085,1775,377,21902.0,0.0,1560
1086,1775,377,21906.0,0.0,1563
1087,7181,8134,21908.0,0.0,1293
1088,10181,1262,21910.0,0.0,179
1089,13176,6839,21912.0,0.0,2257
1090,13176,6839,21914.0,0.0,2258
1091,8480,8480,21915.0,0.0,6462
1092,5851,1446,21917.0,0.0,4370
1093,1214,2195,21917.0,0.0,1798
1094,1775,377,21918.0,0.0,1573
1095,1775,377,21920.0,0.0,5270
1096,1775,377,21920.0,0.0,1561
1097,506,1570,21921.0,0.0,6920
1098,5851,1800,21928.0,0.0,4370
1099,8568,300,21933.0,0.0,5455
1100,3789,1379,21934.0,0.0,6161
1101,9501,8017,21934.0,0.0,6295
1102,1214,2195,21936.0,0.0,280
1103,1775,377,21956.0,0.0,4908
1104,6988,15322,21959.0,0.0,4065
1105,5302,239,21962.0,0.0,7098
1106,3789,6654,21965.0,0.0,4435
1107,2626,4868,21965.0,0.0,990
1108,15267,6387,21976.0,0.0,5590
1109,1986,1352,21982.0,0.0,4243
1110,1203,1203,22003.0,0.0,2783
1111,5851,7433,22004.0,0.0,4370
1112,1775,377,22005.0,0.0,4931
1113,1775,377,22008.0,0.0,1559
1114,5851,5704,22010.0,0.0,4370
1115,3789,6387,22015.0,0.0,4435
1116,2770,220,22015.0,0.0,7137
1117,1986,4729,22022.0,0.0,4243
1118,506,14431,22025.0,0.0,6920
1119,15267,8391,22027.0,0.0,5590
1120,1449,9233,22028.0,0.0,912
1121,506,11215,22037.0,0.0,6920
1122,5851,10466,22037.0,0.0,4370
1123,256,9233,22040.0,0.0,734
1124,12482,13632,22044.0,0.0,360
1125,865,7391,22048.0,0.0,4862
1126,506,8391,22057.0,0.0,6920
1127,15267,6387,22074.0,0.0,6165
1128,1775,377,22076.0,0.0,3700
1129,506,5403,22077.0,0.0,6920
1130,10181,13827,22077.0,0.0,478
1131,8080,7822,22081.0,0.0,5655
1132,506,15489,22083.0,0.0,6920
1133,5302,4206,22089.0,0.0,7014
1134,2770,4272,22090.0,0.0,7138
1135,5851,15123,22095.0,0.0,4370
1136,1986,4729,22097.0,0.0,2171
1137,15267,15547,22097.0,0.0,4752
1138,6547,5033,22097.0,0.0,2082
1139,172,498,22099.0,0.0,5759
1140,1775,377,22100.0,0.0,4432
1141,1775,377,22102.0,0.0,5273
1142,1986,4729,22102.0,0.0,2126
1143,128,14158,22110.0,0.0,6516
1144,506,12510,22113.0,0.0,6920
1145,5851,5479,22113.0,0.0,4370
1146,1775,377,22121.0,0.0,4907
1147,1775,377,22128.0,0.0,4935
1148,1775,377,22129.0,0.0,1558
1149,1986,4729,22131.0,0.0,6061
1150,1750,3676,22134.0,0.0,3046
1151,1986,4729,22138.0,0.0,6743
1152,3789,10728,22141.0,0.0,4435
1153,1775,377,22147.0,0.0,1752
1154,1775,377,22150.0,0.0,4901
1155,1986,4729,22154.0,0.0,6059
1156,1547,7170,22154.0,0.0,2986
1157,15141,15141,22159.0,0.0,1215
1158,3789,11530,22164.0,0.0,741
1159,506,12637,22165.0,0.0,6920
1160,1798,13450,22166.0,0.0,5236
1161,3789,14773,22178.0,0.0,4435
1162,1740,3656,22182.0,0.0,6111
1163,3789,10728,22183.0,0.0,741
1164,6547,2948,22186.0,0.0,2082
1165,6387,6387,22188.0,0.0,5558
1166,1547,8169,22194.0,0.0,5594
1167,1195,2948,22195.0,0.0,695
1168,15267,13673,22204.0,0.0,5590
1169,506,13420,22205.0,0.0,6920
1170,10323,12241,22210.0,0.0,148
1171,10249,7490,22213.0,0.0,3252
1172,6547,6782,22217.0,0.0,2082
1173,10618,1703,22218.0,0.0,6499
1174,12643,14807,22219.0,0.0,2210
1175,15141,15141,22221.0,0.0,1215
1176,896,10050,22223.0,0.0,5340
1177,2770,4272,22226.0,0.0,7137
1178,1775,377,22228.0,0.0,1569
1179,15213,300,22232.0,0.0,1839
1180,1775,377,22234.0,0.0,1574
1181,1986,9601,22236.0,0.0,4243
1182,1775,377,22239.0,0.0,3702
1183,15267,15547,22241.0,0.0,6167
1184,6547,3658,22241.0,0.0,2082
1185,1775,377,22244.0,0.0,3699
1186,1775,377,22252.0,0.0,5271
1187,12482,13290,22257.0,0.0,360
1188,13606,14788,22259.0,0.0,7262
1189,2770,9601,22269.0,0.0,7138
1190,3789,8535,22272.0,0.0,4435
1191,506,12571,22283.0,0.0,6920
1192,1986,6104,22286.0,0.0,4243
1193,2180,9186,22288.0,0.0,2444
1194,12643,1020,22291.0,0.0,2210
1195,2626,5766,22292.0,0.0,990
1196,865,7391,22294.0,0.0,945
1197,1310,7371,22295.0,0.0,7195
1198,5851,8132,22302.0,0.0,4370
1199,3789,8535,22305.0,0.0,741
1200,582,11899,22307.0,0.0,4538
1201,3789,11413,22322.0,0.0,4435
1202,506,13426,22325.0,0.0,6920
1203,3789,12047,22326.0,0.0,741
1204,12603,6762,22328.0,0.0,3909
1205,2770,12542,22330.0,0.0,2167
1206,10618,1703,22342.0,0.0,6500
1207,981,4868,22345.0,0.0,2156
1208,7478,4712,22353.0,0.0,2632
1209,5851,5489,22360.0,0.0,4370
1210,12643,1434,22360.0,0.0,2210
1211,15267,9880,22368.0,0.0,6080
1212,506,165,22370.0,0.0,6920
1213,1547,13753,22391.0,0.0,5594
1214,506,12368,22393.0,0.0,6920
1215,506,15567,22396.0,0.0,6920
1216,13683,14345,22397.0,0.0,5451
1217,9501,4868,22406.0,0.0,6295
1218,14129,14129,22407.0,0.0,711
1219,582,1155,22407.0,0.0,4538
1220,14129,14129,22416.0,0.0,1648
1221,4437,15150,22419.0,0.0,6660
1222,4437,1629,22436.0,0.0,6660
1223,133,5593,22440.0,0.0,410
1224,174,15232,22442.0,0.0,2155
1225,582,11063,22442.0,0.0,4538
1226,10306,15306,22444.0,0.0,4819
1227,9501,6561,22446.0,0.0,6295
1228,13708,14345,22459.0,0.0,6984
1229,3789,14165,22462.0,0.0,4435
1230,506,6535,22466.0,0.0,6920
1231,1798,2551,22472.0,0.0,5236
1232,10181,5013,22473.0,0.0,179
1233,12643,5403,22474.0,0.0,2210
1234,5851,11707,22480.0,0.0,4370
1235,10181,10029,22481.0,0.0,179
1236,205,557,22493.0,0.0,1124
1237,582,11855,22497.0,0.0,4538
1238,3789,13010,22497.0,0.0,4435
1239,506,12913,22498.0,0.0,6920
1240,10306,12529,22510.0,0.0,4819
1241,506,15078,22512.0,0.0,6920
1242,15267,13621,22517.0,0.0,6166
1243,7478,1992,22518.0,0.0,184
1244,15267,8884,22521.0,0.0,3345
1245,5199,11215,22527.0,0.0,6754
1246,3789,11308,22528.0,0.0,4435
1247,6547,9429,22534.0,0.0,2082
1248,981,1017,22540.0,0.0,2156
1249,5851,8665,22545.0,0.0,4370
1250,947,10480,22550.0,0.0,4919
1251,947,8770,22551.0,0.0,4919
1252,11458,7845,22551.0,0.0,5506
1253,981,2018,22551.0,0.0,2156
1254,1547,11717,22556.0,0.0,5594
1255,15141,15141,22560.0,0.0,1215
1256,506,13262,22561.0,0.0,6920
1257,13518,2758,22568.0,0.0,4411
1258,506,15432,22569.0,0.0,6920
1259,3789,14717,22573.0,0.0,6161
1260,5851,8132,22573.0,0.0,6056
1261,15267,14352,22575.0,0.0,2441
1262,14067,13897,22576.0,0.0,4821
1263,3789,1331,22586.0,0.0,4435
1264,2770,11007,22600.0,0.0,2167
1265,5851,5479,22609.0,0.0,6056
1266,6988,7541,22609.0,0.0,4065
1267,506,6761,22612.0,0.0,6920
1268,15267,14129,22614.0,0.0,6231
1269,506,12779,22615.0,0.0,6920
1270,3973,8547,22616.0,0.0,3147
1271,12643,12542,22619.0,0.0,2210
1272,133,363,22621.0,0.0,410
1273,5851,10313,22628.0,0.0,4370
1274,133,487,22629.0,0.0,410
1275,133,363,22629.0,0.0,3969
1276,10466,10313,22630.0,0.0,6518
1277,3789,9880,22642.0,0.0,4435
1278,506,14319,22651.0,0.0,6920
1279,506,3858,22659.0,0.0,6920
1280,506,2376,22664.0,0.0,6920
1281,2626,6786,22666.0,0.0,990
1282,506,288,22683.0,0.0,6920
1283,1310,5117,22689.0,0.0,7195
1284,4437,1629,22690.0,0.0,244
1285,1549,6595,22692.0,0.0,2590
1286,1310,5117,22694.0,0.0,5905
1287,3789,13010,22695.0,0.0,741
1288,6427,2127,22698.0,0.0,3049
1289,506,10082,22699.0,0.0,6920
1290,9501,7374,22701.0,0.0,5957
1291,6387,6387,22702.0,0.0,6085
1292,3789,10675,22704.0,0.0,4435
1293,3656,5302,22711.0,0.0,2012
1294,4437,15150,22711.0,0.0,244
1295,5851,13581,22719.0,0.0,4370
1296,5851,13581,22721.0,0.0,6056
1297,294,3411,22726.0,0.0,3904
1298,13129,14345,22728.0,0.0,3019
1299,12927,14129,22728.0,0.0,1042
1300,865,7391,22729.0,0.0,1653
1301,15267,6387,22737.0,0.0,6108
1302,13518,2551,22738.0,0.0,4411
1303,2306,2306,22745.0,0.0,6326
1304,2770,13297,22749.0,0.0,2167
1305,1986,2063,22758.0,0.0,4243
1306,13518,8768,22771.0,0.0,4411
1307,133,817,22772.0,0.0,3969
1308,506,13552,22788.0,0.0,6920
1309,4355,13972,22792.0,0.0,3878
1310,506,5665,22794.0,0.0,6920
1311,13895,13895,22803.0,0.0,617
1312,8819,8819,22805.0,0.0,6481
1313,15267,14352,22809.0,0.0,6229
1314,506,6255,22811.0,0.0,6920
1315,13895,13895,22818.0,0.0,2570
1316,3789,5405,22819.0,0.0,741
1317,6547,1337,22821.0,0.0,2082
1318,506,8439,22827.0,0.0,6920
1319,1194,5133,22828.0,0.0,5760
1320,506,2005,22830.0,0.0,6920
1321,1740,2105,22832.0,0.0,6111
1322,11735,9810,22835.0,0.0,7237
1323,13518,5107,22839.0,0.0,4411
1324,15251,15232,22841.0,0.0,3889
1325,1547,8791,22848.0,0.0,5594
1326,13661,9969,22848.0,0.0,5775
1327,506,10613,22849.0,0.0,6920
1328,1740,4497,22850.0,0.0,6111
1329,1449,1819,22855.0,0.0,912
1330,4437,15178,22856.0,0.0,6660
1331,12355,9223,22857.0,0.0,5205
1332,6479,3658,22857.0,0.0,2592
1333,9005,11797,22867.0,0.0,251
1334,506,2135,22870.0,0.0,6920
1335,506,13139,22874.0,0.0,6920
1336,1547,6089,22880.0,0.0,2313
1337,10181,8439,22883.0,0.0,179
1338,1547,2105,22886.0,0.0,5594
1339,4437,3106,22887.0,0.0,6660
1340,5851,5623,22893.0,0.0,6056
1341,4437,3106,22895.0,0.0,244
1342,3789,11214,22896.0,0.0,6161
1343,506,13820,22898.0,0.0,6920
1344,672,9200,22902.0,0.0,2208
1345,672,9248,22914.0,0.0,2208
1346,10792,5623,22914.0,0.0,3931
1347,506,2517,22914.0,0.0,6920
1348,672,10262,22916.0,0.0,2208
1349,5302,2257,22918.0,0.0,7014
1350,672,758,22926.0,0.0,2208
1351,99,8845,22928.0,0.0,3141
1352,15073,15073,22930.0,0.0,5624
1353,506,13369,22934.0,0.0,6920
1354,10306,5623,22934.0,0.0,4819
1355,506,4752,22936.0,0.0,6920
1356,5851,6600,22938.0,0.0,6056
1357,6479,3658,22939.0,0.0,2591
1358,14446,14446,22942.0,0.0,3319
1359,6988,7541,22942.0,0.0,921
1360,13895,10613,22945.0,0.0,2570
1361,5851,6600,22946.0,0.0,4370
1362,4437,1023,22948.0,0.0,244
1363,1547,7519,22953.0,0.0,2986
1364,10181,8439,22953.0,0.0,478
1365,58,4630,22954.0,0.0,3233
1366,10181,11797,22954.0,0.0,179
1367,2526,9640,22959.0,0.0,3391
1368,800,10074,22967.0,0.0,6216
1369,672,8104,22969.0,0.0,2208
1370,5302,10046,22971.0,0.0,7091
1371,865,2022,22987.0,0.0,4863
1372,12482,13480,22991.0,0.0,360
1373,506,13787,22995.0,0.0,6920
1374,506,4521,22997.0,0.0,6920
1375,15267,14129,23000.0,0.0,6166
1376,4437,1629,23004.0,0.0,4382
1377,800,358,23009.0,0.0,6084
1378,9155,10262,23012.0,0.0,162
1379,506,12427,23017.0,0.0,6920
1380,6547,13665,23021.0,0.0,2082
1381,9501,8625,23021.0,0.0,5957
1382,6547,7115,23024.0,0.0,2082
1383,4437,15150,23024.0,0.0,4382
1384,6427,5800,23028.0,0.0,3049
1385,3789,4565,23028.0,0.0,4435
1386,5223,2381,23029.0,0.0,6680
1387,3789,13141,23032.0,0.0,4435
1388,865,2022,23038.0,0.0,4862
1389,9501,14551,23046.0,0.0,6295
1390,8819,8819,23047.0,0.0,5641
